Latitude,Longitude,DBH,Tree_Height,Crown_Width_North_South,Crown_Width_East_West,Slope,Elevation,Temperature,Humidity,Soil_TN,Soil_TP,Soil_AP,Soil_AN,Menhinick_Index,Gleason_Index,Disturbance_Level,Fire_Risk_Index,Health_Status
0.8318988597228957,0.9444342118156007,0.9084159572581377,0.30645899205102295,0.6987270000444465,0.5328048793755628,0.9794462319259921,0.27980675901059954,0.6391536966056842,0.08389107557233882,0.9280454858807228,0.9608850255073895,0.8869419623582228,0.7399258104001313,0.25340405601414373,0.9844505007041279,0.3916154739247267,0.6106977560868297,healthy
0.20873287401432156,0.03634683005976869,0.139539436439493,0.35269155242023,0.1938468527196657,0.6334683440395865,0.5014278284340166,0.19153626822299255,0.22193369844016053,0.052252160568058925,0.3321353151003129,0.2537204298327577,0.8485334477845193,0.1801651165155796,0.7723764920447285,0.46841751415808364,0.9907617354574298,0.11542510051276401,unhealthy
0.17806803278930483,0.7050392573346154,0.5335779990341553,0.6213198306670225,0.6429405218055116,0.19161253280604468,0.4544226869050856,0.5046968850395226,0.6797060374334148,0.2535431523607706,0.5029049817208543,0.8755395518126009,0.2100028679464888,0.960062863506553,0.26455408265662794,0.8673696277646573,0.20786266699860206,0.29170361942756357,very healthy
0.17965537619626304,0.9255513489497744,0.41198653933423135,0.33376227406275677,0.2603914578966431,0.20697641734786687,0.7535299546372081,0.8665620227839119,0.7752768797675088,0.0742346860756396,0.013153323335798998,0.9246807231220138,0.6246516209773642,0.6389959574713012,0.20773732933919262,0.8487694304209076,0.5451283764905216,0.9715746782902103,healthy
0.3010898809265009,0.17803442024744465,0.34809428918779506,0.7328486329234265,0.8880813965541631,0.035556478855509596,0.13130066859303882,0.24143132502032894,0.47497948742843543,0.1037787147896988,0.006022191979716578,0.6708095923510927,0.07165821468585322,0.8478233524337755,0.9443767616203088,0.511406668573483,0.9881529164228825,0.31974855613496156,unhealthy
0.5226931053427234,0.5668836971771389,0.9017973496940528,0.40431699989978914,0.8977071916207358,0.3180571632306827,0.5465626212205997,0.07840000441945923,0.6201071364211359,0.8133209833069805,0.23948768832005218,0.9318754637855216,0.8376054180027345,0.5400762235922397,0.018011830701103432,0.7066499697099534,0.7926409475122582,0.09274347830150609,healthy
0.42942333206856953,0.9157540549095599,0.02185965168759208,0.06777406874934794,0.29793617612351453,0.557369636459684,0.5458933907389187,0.3566403113680154,0.4580204852254208,0.038842141486922055,0.09999112707296118,0.39804828554773214,0.17377760440518505,0.41397350992984067,0.9655313490074054,0.19251637903033048,0.9942115500959995,0.7093176672407145,unhealthy
0.2880125113977432,0.03084506552725097,0.6652354352907339,0.7839654328565353,0.23048885622223478,0.8576115992319149,0.08821836364592396,0.7484109250827533,0.8976456112352719,0.65925099738843,0.25959797259307577,0.9536429188255969,0.06978590973638284,0.9782840329000855,0.1481664594225787,0.6883519231652155,0.9691146848621178,0.7358665546950338,unhealthy
0.6102197047520309,0.6968532079081102,0.965497992251984,0.2854176623994767,0.4122136485156769,0.6652898980849576,0.4173769992913983,0.5511860926983025,0.49974022270875673,0.27265423749277623,0.17632415498722614,0.7032036029040556,0.40001757795774184,0.5822368090830682,0.8193593167274974,0.2721796106635983,0.48982731237763943,0.2856583547727603,healthy
0.13552786899226626,0.29525404827216484,0.5613864223326063,0.4325874695256772,0.24105078267708144,0.4321657147511574,0.8535359257099039,0.8176449879110542,0.8451408480419624,0.8719703772124248,0.027612045529975024,0.04188247543608523,0.5771643970621342,0.8676994843422442,0.27501926259520026,0.8320726338243548,0.6968919891400434,0.2979178622361723,healthy
0.28893254108254174,0.9246959726376017,0.9388676789414309,0.6855416318648115,0.6738904909289228,0.953451725305203,0.8564104051413937,0.9606348439944294,0.8045123325412606,0.4852051740596886,0.9095160412594178,0.9074615847940524,0.8558573795394154,0.9543339148251971,0.3499124795747195,0.08344652018358362,0.11031233500578529,0.46977316617037695,unhealthy
0.36351626635028744,0.9715362279097659,0.05236095581692391,0.3321667173110939,0.8279227305365715,0.717967625621023,0.09800215695381137,0.7934818057090147,0.4120047291524058,0.30569104018811205,0.007289345067794231,0.48471380011651166,0.9754826234457316,0.6757026843778888,0.21576466643977757,0.7731265214119826,0.4413831669012923,0.021012808812957823,healthy
0.45366744167671713,0.9446421523620016,0.4197011568302557,0.0559936168921327,0.6746003980808019,0.9303388715511373,0.08946858359368699,0.6043696963586054,0.23081795222645457,0.5178697134893129,0.7360737957602559,0.46054809660673357,0.43938962714206814,0.5489713252058837,0.5850804093323229,0.09966553642506681,0.8096590508875646,0.7913902419303106,unhealthy
0.7843987481555793,0.4727947181702179,0.2607173302779275,0.3736770895716525,0.8262045735475648,0.524991693003792,0.2617822328725931,0.4937603978171663,0.4075632522456093,0.3821144522107471,0.15139709406697333,0.5667751026278791,0.05939209408555524,0.002182642289994683,0.34730174510749057,0.8812186905314915,0.5056405314578805,0.3174066008124506,healthy
0.1960049962519066,0.8621042957600993,0.7324138872425935,0.9448304308359523,0.3978691140424542,0.25445930545711526,0.8750595408970306,0.03988137534129911,0.8294832808531095,0.5645574103904243,0.9124452366771484,0.14934966042967307,0.7497902887872884,0.03878252279036817,0.6570684484176498,0.304011801907488,0.7032221535441397,0.8560690554864643,healthy
0.5121191479998058,0.8445442354045887,0.9834399554161399,0.6417842014714787,0.15664360759898452,0.04696379183646586,0.12772556272454333,0.9853977660138157,0.2283555799818302,0.11454276927822304,0.8929868450536146,0.46939443759653227,0.5653860082758613,0.20001537656034427,0.0143491840233613,0.6543354899708799,0.7463219849802407,0.8047469512166892,very healthy
0.5906853803902662,0.3170885843210378,0.25708163675884527,0.671561579541385,0.7396075172476315,0.7248543370240839,0.7199851469738571,0.3837529288175409,0.5264202485917504,0.9974839352132998,0.6537883086128009,0.8316536083362748,0.4478095524351735,0.18513555974767468,0.06315067042052344,0.487380141798635,0.2534962650342579,0.6629953742895485,healthy
0.04202491484382648,0.8288506039498218,0.6555992398138215,0.6323215897450718,0.3612679576664912,0.11591125751245028,0.0999339126896447,0.1521905822558916,0.8092771782333121,0.42573619975491733,0.672144621268726,0.015337330518036858,0.3088389467670361,0.2540574563516624,0.0984904697089273,0.3661343403155527,0.8764135041969552,0.32522152460480125,unhealthy
0.6058903861454142,0.03391841391401762,0.19852091346722786,0.19855630386533413,0.6727749278991287,0.29863201411984097,0.6229352366707941,0.6673596466919796,0.35473512385130074,0.3483685924265119,0.0044016888708451034,0.27298397766568755,0.5024536260140455,0.3043584887237956,0.4183074369958798,0.6453805115070832,0.46007739038386125,0.5173724259470134,healthy
0.16671137869966746,0.5953165188008436,0.5665598272295606,0.41813862260758033,0.27123199277375387,0.5299082248448528,0.3553381413986181,0.28442736610761127,0.64469385495712,0.7105461429598015,0.9851795413004664,0.002298731392489055,0.33832353519760955,0.3596268973228,0.8147103658528104,0.9475779762147066,0.2101644372938154,0.44562029324024377,healthy
0.0607179592667052,0.22765670155926943,0.4649394315099149,0.7511093887785938,0.08138458103412713,0.5620737082848571,0.7890381803440426,0.5863207695762024,0.24643108030797728,0.36404594467817525,0.8780044838787,0.41589568889797734,0.75770640765392,0.42024997335397574,0.8882034251945196,0.04097578724835976,0.8661186589896086,0.3392804335382389,unhealthy
0.9489168233725248,0.1177967838362668,0.9741277936613297,0.10082998494708642,0.9948205905362248,0.598489163311453,0.2327200200834312,0.5873117307159946,0.1094997112524243,0.8336780311902308,0.8953000686113439,0.7287572572459884,0.5440530065739986,0.09777604530399314,0.24386025226072658,0.9188968120207216,0.41802738917194193,0.8504213979460373,healthy
0.9657460237699861,0.0740165359086451,0.6098516882576055,0.2775034423844543,0.15652788080974586,0.16117288619964204,0.6390308831052535,0.4460849216942504,0.7975148991481718,0.4544667803540218,0.659138493158235,0.7992715825461502,0.8778432726831178,0.04113065743303324,0.5739191849062567,0.6090063327383448,0.750888129302184,0.4844413939477027,sub-healthy
0.807734816479826,0.6957173952364195,0.3502620841756659,0.27596809249689896,0.990650275183625,0.3761238327298869,0.23471603331339494,0.8369960928585382,0.09914508767113298,0.7198998302621478,0.34428106706265893,0.9458100604256348,0.5437023462807187,0.6742889880160595,0.7682087485901535,0.8073153086189723,0.5483854254997463,0.8349511074119917,sub-healthy
0.3014632419670583,0.3379424149526089,0.1143346320518299,0.4318386971003258,0.9794837391983737,0.6152144863008547,0.7136361347482854,0.26508028495984076,0.2722902897005701,0.10745923818846081,0.893840639138241,0.6088477194244633,0.23765415406155108,0.53733851965004,0.28794571947216674,0.3837129145700532,0.3820406459809857,0.10475140228246119,healthy
0.09349958063957442,0.724304150363217,0.15156724432665028,0.9807899895231835,0.7956024165925727,0.9702653719214319,0.8739693679177272,0.4489915765863544,0.8584980640519438,0.8465299499344439,0.2909433363200994,0.25467862559747045,0.8520226968280529,0.4439153842928063,0.4083063395110291,0.4717148083495156,0.8105178708409886,0.14069036323093168,unhealthy
0.6829572944954865,0.06237538670749365,0.2257999730516019,0.06692248205030071,0.6608999740655217,0.7264112625248466,0.12562063499142975,0.5381702835045893,0.34769716416903346,0.7360682582232592,0.5624827623988004,0.9247509250724064,0.557411820594711,0.6346859154608839,0.5234472122016458,0.8688754544640579,0.58486251539447,0.9800839831510703,sub-healthy
0.4376713407652716,0.3132638974379818,0.25150602071193867,0.518615844523074,0.5790974436814503,0.9227253989394869,0.8668730587083853,0.664271385203795,0.9769349976881126,0.21177993010264262,0.09891353390978115,0.7757961959277716,0.20615386650846051,0.828407518382308,0.13375758335917873,0.41469785720748,0.3907405912319607,0.5890890241060242,healthy
0.11798603648536143,0.5383210914992798,0.8524720008542281,0.17890731776458718,0.8680511374908739,0.7612301185639669,0.5933143534500814,0.7847795505966474,0.9836523985682127,0.14531276149077244,0.9221836107381581,0.5747435345828169,0.6238670647339041,0.4274230448364331,0.024699838200176488,0.5345555879973345,0.10946614514777996,0.5108012836313863,healthy
0.4929675018104053,0.7905124356239541,0.5624433426321636,0.9710871627245996,0.29007054937269705,0.5895619307752763,0.12592993533022595,0.39509424457682624,0.2691717230666141,0.3164128012213569,0.14000519906564618,0.6960550609046435,0.3574085060410763,0.6413821049093299,0.15171574794758627,0.019892848027624865,0.8961812466116015,0.524237264404768,unhealthy
0.029903454142059915,0.316739285399819,0.5245284024665217,0.11277367867744537,0.4687197980992388,0.18711822302062642,0.42695361268273546,0.6466700878327799,0.04090833625704185,0.9765525556300481,0.2242385096232587,0.9249194692331256,0.8453196348374877,0.9546144404699989,0.6264827011851148,0.15834922334380508,0.03525601474980948,0.21520938965041916,healthy
0.9091562910370846,0.6250511433267594,0.11500919685556968,0.40338960054762296,0.6207754440626078,0.6650464388346055,0.15974627707992775,0.15057115736208745,0.707814512073924,0.2569194462870616,0.5578995572600405,0.7128226670708022,0.45323152900052627,0.8403824103096581,0.07240807085365283,0.6416237402980568,0.8638876650344971,0.7205095693193869,unhealthy
0.2554030987418129,0.8861308028186545,0.8620165464048467,0.7380402555638406,0.4120998928240813,0.6214423836240732,0.7002974945668948,0.9336547432863002,0.45265838154283067,0.4563242821773716,0.7641202660899005,0.3685199149494104,0.7270591225403761,0.42572672439790643,0.18866226729042043,0.7169431242007587,0.36010622743972404,0.08423783898432313,very healthy
0.6611393312357083,0.6149846567044117,0.72438964613084,0.7046731388235938,0.4284331325325125,0.6003881132984165,0.7589331152025592,0.383330047565203,0.10093688780723362,0.02998381904045716,0.619194539846728,0.7134573630022094,0.09456950296253265,0.6449884531993916,0.33704454646123394,0.582515418014131,0.6397919278429411,0.5745907632223844,healthy
0.3085955997837271,0.2306186073870935,0.06780527351892607,0.422538215978742,0.3310090895684509,0.48692948880367615,0.10457394336150788,0.7302562623290176,0.7102844951270991,0.3973923294659962,0.23148481832597978,0.040153448415917885,0.39581229393258477,0.17617574934198246,0.07666632370775542,0.14305536709838385,0.9229651963564894,0.5720263818744566,unhealthy
0.5179815406114859,0.021263414623954313,0.7093775519703904,0.346250159166451,0.565491169716159,0.5260676764886232,0.5057065692199345,0.020126972970089148,0.03106337745624191,0.5715802070985891,0.0,0.3865758223932075,0.9845041344661427,0.5605837326955678,0.19066821209473597,0.4452670822255489,0.151621382789459,0.9167182264616542,healthy
0.544755374761271,0.870191285883092,0.544719943640665,0.3973944078811724,0.8524886168855876,0.3305173017861005,0.8147999638873759,0.2052203752171817,0.8736494250925951,0.9535940091514532,0.7571690192319178,0.40649968222605,0.809284038120848,0.9824397597958556,0.911330334704198,0.35492164559322403,0.5673237157152363,0.52727522411853,healthy
0.18111248259879542,0.018120085707850286,0.08189312072655425,0.2639120375208172,0.20195839286804565,0.5166594739704508,0.9365775665772771,0.4874929789056236,0.13899757541969687,0.5169663280124281,0.9855157280003645,0.1668177169168136,0.1591358440647962,0.5182713553990401,0.018006538193528793,0.4955423488884312,0.7650241433517202,0.13671359281155102,sub-healthy
0.9697181388224753,0.8748116631437375,0.45929522113225396,0.20490405876361228,0.936538873983084,0.1926888264044767,0.5130991293268813,0.8791863240594585,0.1276087485943569,0.8195032897518695,0.809998644258201,0.022946611498974756,0.277254995506807,0.9286158100900114,0.6531013239954011,0.870354306434627,0.75816755202382,0.5740181960893862,sub-healthy
0.7743060108831065,0.5277266260181417,0.4857488207260504,0.48291543120436303,0.6906324954197945,0.8044880617237211,0.9507215792744125,0.527719339216002,0.17617460874061813,0.5473745783310489,0.45984750713928785,0.13333317379430784,0.3294374788589554,0.4070142625764085,0.38367021674256274,0.7758503354805114,0.5259595350501494,0.09080911278524692,very healthy
0.9394838708558358,0.9394235072539687,0.16612685264020158,0.2681742004284523,0.8251248758316332,0.18082882987550486,0.5353139442890282,0.9308734083261033,0.9641017199627441,0.04075450518729862,0.9039721163699431,0.6550025702752227,0.6507922664390317,1.0,0.6723472915988116,0.0837119906447622,0.6251765050849991,0.20369194136662555,unhealthy
0.8945916637137653,0.7986032884427217,0.9477628512660041,0.28712287107987533,0.557431659259974,0.07932453320474588,0.39353649833590515,0.48420293466252606,0.6958700612913442,0.31512802409372725,0.40942453312858307,0.8027914653304193,0.7576892564301477,0.5793282345921473,0.5882629078242002,0.8903421630826956,0.7581106506818442,0.03036696810527113,healthy
0.5961978806936228,0.9985147341057594,0.8518299078615248,0.6568223448502357,0.7812683132910743,0.4330212641241703,0.8484442368643405,0.4908640360782879,0.8045318924605964,0.5758120169932119,0.5246572710808509,0.9888592052260345,0.7502023500648276,0.041037488475703834,0.22251593578789106,0.471638955465565,0.8417034877782407,0.5143382476101169,unhealthy
0.9217721225896579,0.3488206530576403,0.6704795751962161,0.9689456025339929,0.01620665121102083,0.6566105798185561,0.4925234871333294,0.11966569367085114,0.39908022091468054,0.9510619759389738,0.4767921733472953,0.34649078881563855,0.5099479286892145,0.5868817954581145,0.8471728523612233,0.7438387202744875,0.7624014857320092,0.08398891122114335,very healthy
0.08427463407154051,0.7668876784669667,0.46329891180594895,0.6036452164776718,0.8202209003455508,0.4345021825897186,0.4714017267538745,0.8034889457000433,0.3374974582988021,0.8595482534381544,0.44724876329351293,0.5997148157816244,0.8116502140632966,0.27392079296616145,0.49136479609234274,0.13978330265289218,0.35414306904662063,0.47027641663135256,healthy
0.1922958484633014,0.40023536086807243,0.41265794922877996,0.07640979756456562,0.040199849355689016,0.2724319792802857,0.4898480016338415,0.2470545479904243,0.23523615682498106,0.2284278828581533,0.7752321454495463,0.9377586428354899,0.43696913367570367,0.031225395809726678,0.8224619534887055,0.6706679372893246,0.997574158849869,0.9355443226990963,unhealthy
0.040795750490874916,0.47847774302892376,0.6523910771149966,0.07501241325713279,0.8919174153275851,0.555785332641184,0.8470233143944509,0.9005749273953407,0.48244591296428274,0.2201775805258045,0.5264944269959555,0.16702143197217437,0.12298504520293627,0.8215643845915903,0.4053065951756851,0.23610716454194053,0.434729697547467,0.7215709497500784,healthy
0.32228211477869273,0.6266713944919557,0.5466177533868014,0.9518127193935846,0.9942001268046818,0.3431635283497697,0.8321505897171392,0.9118016606923852,0.5539290023462133,0.20123034140711243,0.3161755710265473,0.7180785485476322,0.564652756814541,0.275080620862321,0.9848574730195202,0.43823984596969945,0.024238981863355415,0.07684159029784939,healthy
0.38594192025201635,0.8737831917130814,0.06239817173537498,0.2969627779530278,0.2947090719298877,0.9330599533617571,0.4028843896670339,0.9443310213809384,0.6342147333398418,0.9229515119739076,0.25754216177056627,0.7554424317296575,0.9534863790444811,0.797198993034823,0.770336337110052,0.016559512007422728,0.3627645860117294,0.22418355040124907,unhealthy
0.26803422267604204,0.9846111961306826,0.5136162337115332,0.09151386592113628,0.2107686702962797,0.922767066165863,0.33252581520194296,0.5206852787187504,0.25796680812903816,0.8530805048087382,0.03685106930174918,0.08889091357551449,0.7937785567693522,0.28759972454818045,0.9660937022670063,0.151359164927232,0.12767130762755757,0.6753011803511547,healthy
0.8281754298377956,0.7679769474901228,0.8081624879439581,0.59904756532482,0.7670826134648048,0.49960203893982014,0.4914667213564767,0.6777584720807176,0.952440112010518,0.7752551639033844,0.582992424873765,0.8618005763795344,0.5789473735375383,0.19347423470267686,0.5137848526096019,0.09180609784221622,0.12132396865467163,0.8971594744259139,unhealthy
0.35386029693963017,0.4161317077041835,0.460236519377052,0.6236787445401486,0.25357410825345905,0.3239136424336757,0.5724705953014373,0.7793162795567403,0.1702356864407535,0.39289745256208225,0.22930955870108066,0.8136166010791442,0.647223426136052,0.9750285977638038,0.4730878612462839,0.23952663604269875,0.28159315159540604,0.032183676174275186,healthy
0.2776670396207672,0.4197356389998066,0.05205899255399756,0.648562050696355,0.8675107424659495,0.7359779126978342,0.23737594316913127,0.13094860122568552,0.9695114200857576,0.5046042174192051,0.147378025600849,0.033272631942665984,0.9316924247616359,0.3612106732495542,0.7552779786642676,0.09974675114072634,0.05318169341007126,0.8146040429863428,unhealthy
0.5407213539873855,0.7371686237484121,0.7879928829466051,0.2670412308377556,0.10304695741045947,0.030739177694392092,0.7940892408737779,0.6015200044550322,0.01467526666772781,0.4645333135970677,0.653717035566049,0.09100152934230958,0.42821190735130765,0.6015396909740156,0.8803048136063097,0.6918665976739486,0.6890196453716966,0.5630382916399267,sub-healthy
0.136965297340586,0.23645849690057186,0.20179423396551024,0.014473151504521789,0.12621240966972555,0.47180930273237354,0.486010727497823,0.03410246791390478,0.48292560564120157,0.2534840979547522,0.6811311410131629,0.04900946376840554,0.3310197727993284,0.6101664427191104,0.9642865556901624,0.028741232940830475,0.07381784275548199,0.5472574915155151,unhealthy
0.8015038278602363,0.10766546598959703,0.2591769996798748,0.9654197770856634,0.9813596412944572,0.332411110320936,0.3332729739071916,0.49799054592124414,0.33454005854617097,0.5052519139719474,0.7521669794054701,0.33486125078542295,0.9784891947804398,0.5605349084595758,0.3237223873930265,0.6176685124593235,0.2032612756995186,0.9605045955681428,healthy
0.07026392216125987,0.3527459283474552,0.16505632061005268,0.2505141401319085,0.675348872957657,0.9206432988538377,0.1056004358429786,0.15480854836024327,0.45078737819796966,0.03046040217053758,0.5032729285404933,0.509550412922829,0.8644049673197781,0.9156409624487493,0.7985943555741889,0.14045215966057556,0.09274955229601238,0.7495574442156833,healthy
0.9871058971838421,0.28510542171670195,0.33092842117603316,0.6761137066355305,0.8487928821094165,0.0058592439049017925,0.23788489438873073,0.18292636668112028,0.5728448648541233,0.13182974143877552,0.894247111000304,0.5326281344533599,0.32264824670313097,0.6747868493938831,0.20964328053798412,0.9452155435290194,0.06298474206716535,0.8524113212725923,very healthy
0.7714036938175955,0.29420918591014966,0.7584013607636588,0.7067508572049397,0.3250401823718133,0.5503921701738123,0.9497215597184804,0.3652947071225965,0.4371956271203047,0.8870225357955832,0.9365890265377299,0.2677292544565672,0.4637387095819936,0.40340335931430527,0.5450801241707259,0.93314351287503,0.2677945587363166,0.3544501063173681,very healthy
0.1950421639329838,0.23126936034467827,0.5205145571477644,0.6100224202654163,0.6779997718178677,0.7395333761461149,0.30427004434352023,0.43277448070006896,0.41636520357109474,0.7520387845312622,0.8074532314845533,0.9121895288490158,0.41491392874152955,0.8631950754349049,0.17879911088137387,0.22528008205437433,0.5722776717312112,0.5555608537838509,healthy
0.0008944899554603203,0.03902339171324676,0.20531944894746004,0.3125965115459883,0.5955697996160121,0.4821288027448688,0.16776104331305514,0.6237649600333525,0.7355921468729257,0.42304725855299213,0.6354573669385163,0.36840810525940904,0.1482634841431857,0.18017768719559357,0.34660250018629657,0.6143480319875474,0.9654979377846556,0.6168286225322114,unhealthy
0.8148337836253922,0.014711641005654919,0.8797457720239262,0.270739508901366,0.6044984616534562,0.07976427848713692,0.4601498679890951,0.07428668341407067,0.6885459942139084,0.5173808723761655,0.3031628785904811,0.045429781667187016,0.959018176134742,0.5442576728974491,0.9314493877567739,0.02770625183458203,0.8762706280276946,0.3219184064462422,unhealthy
0.7056933447330308,0.9882640139885458,0.8815013950055033,0.5976697512234386,0.6840623124548659,0.9729260792904378,0.306262020419931,0.5041244204967495,0.8365671530239894,0.37014876627042653,0.9832504467628147,0.3003164131624957,0.4041211937350703,0.9515850489890321,0.14499045142862468,0.9318374801177044,0.8766483156702879,0.5715037813788156,unhealthy
0.7279525584872473,0.42617627407293845,0.872478197267201,0.8663915372372584,0.5766439693753298,0.5153482524428686,0.033797409060800074,0.18262817249377641,0.25077687084908873,0.7411329121988643,0.2735404765606502,0.5313888092239819,0.8763207670904792,0.6256210433995257,0.6320383904073048,0.5228788349974752,0.1760086997834937,0.23667522297055651,healthy
0.7704244589040622,0.38256386182549273,0.23930884944561512,0.9471180836176267,0.4300126511478528,0.6121858069613465,0.3223511523130086,0.5745018800366317,0.6118738943174509,0.7845640087554153,0.20197034894257282,0.4084000362429095,0.18862514489834292,0.8176698375716964,0.5925319267772944,0.04292994345617196,0.26494694609900604,0.14304995467412068,unhealthy
0.06975543131372602,0.6790123470935654,0.45221842007692703,0.10536786389497388,0.27652281528377975,0.23201141521587904,0.5437501974675152,0.6380161917534416,0.5874367973447681,0.7636505667471738,0.4417720498796764,0.27391009828835167,0.5480401089335469,0.6538544066319472,0.11959964427795897,0.34232202257924416,0.07622493050179804,0.3744987934027671,healthy
0.35558115569203896,0.21585686003562743,0.9871406284167354,0.15434433499664826,0.7703079385503119,0.4805984425775016,0.551368936651817,0.5572128581527027,0.3710645354733667,0.7229548148698866,0.055968599193647994,0.131273493596194,0.02281492610295901,0.8401281451675406,0.32515169012971323,0.07656920182112081,0.7790751179920984,0.741171509115955,unhealthy
0.1117863939541846,0.9503585956481178,0.7736958382061335,0.9451184224735691,0.22675902328301598,0.4258759017330316,0.3558307327095805,0.7390420913774887,0.4878784068241725,0.20456353836873786,0.9787943316814057,0.8196810428114977,0.7649331276313751,0.9455074308341129,0.5625136889944182,0.3927858927445421,0.06964065278604357,0.9187243549204055,healthy
0.8627110667590409,0.7861175647395864,0.027215409419623866,0.7366890185304853,0.6939066171776291,0.06918479519277361,0.4467534730089718,0.33581699345703403,0.31487116144613503,0.33810230972795635,0.5882374797734194,0.9968074933649436,0.5811661817047857,0.2722657056160253,0.18614069193593044,0.6698744483256651,0.5570575885167796,0.4585528191749818,very healthy
0.6217214605073678,0.08652191453254154,0.06533609345139613,0.8833082639014707,0.2338355598605205,0.10066442347599279,0.9659903176144375,0.7658890482529268,0.1422030033667998,0.47005002495840914,0.556715987855441,0.3296555701993223,0.6259540664608113,0.1687474212167058,0.8005163494362307,0.4697609895185445,0.24789652022832545,0.6443482049310246,healthy
